STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,VILLAGE_NAME,Buffaloes,Cattle,Goats,Pigs,Sheep,Cattle + Buffalo,Sheep + Goat,all
35,West Bengal,1,24 Paraganas North,4,Amdanga,Adhata,0,269,187,2,0,269,187,456
35,West Bengal,1,24 Paraganas North,4,Amdanga,Amdanga,0,193,217,0,0,193,217,410
35,West Bengal,1,24 Paraganas North,4,Amdanga,Anakha,1,77,314,7,0,78,314,392
35,West Bengal,1,24 Paraganas North,4,Amdanga,Arkhali,0,281,195,0,0,281,195,476
35,West Bengal,1,24 Paraganas North,4,Amdanga,Atghara,9,147,99,0,0,156,99,255
35,West Bengal,1,24 Paraganas North,4,Amdanga,Bahirpur,0,22,65,0,0,22,65,87
35,West Bengal,1,24 Paraganas North,4,Amdanga,Baichhigachhi,1,216,208,0,0,217,208,425
35,West Bengal,1,24 Paraganas North,4,Amdanga,Baikunthapur,70,90,88,4,0,160,88,248
35,West Bengal,1,24 Paraganas North,4,Amdanga,Bargachhia,0,323,143,0,0,323,143,466
35,West Bengal,1,24 Paraganas North,4,Amdanga,Belu,0,29,78,37,0,29,78,107
35,West Bengal,1,24 Paraganas North,4,Amdanga,Beraberia,0,778,471,0,0,778,471,1249
35,West Bengal,1,24 Paraganas North,4,Amdanga,Bhaluka,0,240,279,0,0,240,279,519
35,West Bengal,1,24 Paraganas North,4,Amdanga,Bijoypur,0,59,24,0,0,59,24,83
35,West Bengal,1,24 Paraganas North,4,Amdanga,Bodai,1,706,639,10,0,707,639,1346
35,West Bengal,1,24 Paraganas North,4,Amdanga,Chakbelu,0,18,0,0,0,18,0,18
35,West Bengal,1,24 Paraganas North,4,Amdanga,Chandigor,0,860,118,0,0,860,118,978
35,West Bengal,1,24 Paraganas North,4,Amdanga,Chankia,0,38,54,0,0,38,54,92
35,West Bengal,1,24 Paraganas North,4,Amdanga,Chharuhat,0,104,86,0,0,104,86,190
35,West Bengal,1,24 Paraganas North,4,Amdanga,Dadpur,0,296,559,12,0,296,559,855
35,West Bengal,1,24 Paraganas North,4,Amdanga,Dangatanga Tangi,0,284,330,0,0,284,330,614
35,West Bengal,1,24 Paraganas North,4,Amdanga,Dariapur,0,218,570,0,0,218,570,788
35,West Bengal,1,24 Paraganas North,4,Amdanga,Dhania (Ct),0,309,442,0,0,309,442,751
35,West Bengal,1,24 Paraganas North,4,Amdanga,Durlabhpur,0,118,168,5,0,118,168,286
35,West Bengal,1,24 Paraganas North,4,Amdanga,Gajbanda,0,76,199,0,0,76,199,275
35,West Bengal,1,24 Paraganas North,4,Amdanga,Guma,0,109,59,0,0,109,59,168
35,West Bengal,1,24 Paraganas North,4,Amdanga,Hamidpur,0,63,78,0,0,63,78,141
35,West Bengal,1,24 Paraganas North,4,Amdanga,Harapur,0,185,558,0,0,185,558,743
35,West Bengal,1,24 Paraganas North,4,Amdanga,Harbati,0,32,142,0,0,32,142,174
35,West Bengal,1,24 Paraganas North,4,Amdanga,Harpara,0,176,166,12,0,176,166,342
35,West Bengal,1,24 Paraganas North,4,Amdanga,Hekampur,0,265,37,0,0,265,37,302
35,West Bengal,1,24 Paraganas North,4,Amdanga,Hisabi,0,102,319,0,0,102,319,421
35,West Bengal,1,24 Paraganas North,4,Amdanga,Jaypur,0,60,97,0,0,60,97,157
35,West Bengal,1,24 Paraganas North,4,Amdanga,Jirat,0,87,190,0,0,87,190,277
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kaipukharia,0,113,149,0,0,113,149,262
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kamdebpur,0,71,145,0,0,71,145,216
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kanchiara,0,330,774,0,0,330,774,1104
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kasarpara,0,178,150,0,0,178,150,328
35,West Bengal,1,24 Paraganas North,4,Amdanga,Khalia,0,36,71,0,0,36,71,107
35,West Bengal,1,24 Paraganas North,4,Amdanga,Khandasharkara,0,178,94,0,0,178,94,272
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kharu,1,209,161,0,0,210,161,371
35,West Bengal,1,24 Paraganas North,4,Amdanga,Komarduni,0,199,88,0,0,199,88,287
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kuchiapara,1,235,307,0,0,236,307,543
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kundapara,0,147,542,0,0,147,542,689
35,West Bengal,1,24 Paraganas North,4,Amdanga,Kushdanga,0,196,23,0,0,196,23,219
35,West Bengal,1,24 Paraganas North,4,Amdanga,Madanpur,0,36,97,0,0,36,97,133
35,West Bengal,1,24 Paraganas North,4,Amdanga,Madhabpur,18,220,172,5,0,238,172,410
35,West Bengal,1,24 Paraganas North,4,Amdanga,Mahadebpur,47,281,245,0,0,328,245,573
35,West Bengal,1,24 Paraganas North,4,Amdanga,Maricha,8,434,823,20,0,442,823,1265
35,West Bengal,1,24 Paraganas North,4,Amdanga,Mathura,0,82,187,0,0,82,187,269
35,West Bengal,1,24 Paraganas North,4,Amdanga,Mirhati,0,34,47,0,0,34,47,81
35,West Bengal,1,24 Paraganas North,4,Amdanga,Napara,0,85,144,0,0,85,144,229
35,West Bengal,1,24 Paraganas North,4,Amdanga,Narayanpur,0,88,44,0,0,88,44,132
35,West Bengal,1,24 Paraganas North,4,Amdanga,Nima,0,248,203,0,0,248,203,451
35,West Bengal,1,24 Paraganas North,4,Amdanga,Padmanavpur,0,1078,323,0,0,1078,323,1401
35,West Bengal,1,24 Paraganas North,4,Amdanga,Panchagharia,50,109,100,0,0,159,100,259
35,West Bengal,1,24 Paraganas North,4,Amdanga,Panchpota,0,558,89,0,0,558,89,647
35,West Bengal,1,24 Paraganas North,4,Amdanga,Pashardanga,0,70,134,9,0,70,134,204
35,West Bengal,1,24 Paraganas North,4,Amdanga,Prabhakarkati,0,31,71,0,0,31,71,102
35,West Bengal,1,24 Paraganas North,4,Amdanga,Rafipur,0,219,241,0,0,219,241,460
35,West Bengal,1,24 Paraganas North,4,Amdanga,Rahana,0,88,258,16,0,88,258,346
35,West Bengal,1,24 Paraganas North,4,Amdanga,Rajberia,0,57,63,0,0,57,63,120
35,West Bengal,1,24 Paraganas North,4,Amdanga,Rampur,17,198,246,0,0,215,246,461
35,West Bengal,1,24 Paraganas North,4,Amdanga,Ratanpur,0,354,136,0,0,354,136,490
35,West Bengal,1,24 Paraganas North,4,Amdanga,Rautara,0,212,154,0,0,212,154,366
35,West Bengal,1,24 Paraganas North,4,Amdanga,Raypur,0,194,121,0,0,194,121,315
35,West Bengal,1,24 Paraganas North,4,Amdanga,Sadhanpur,0,250,183,0,0,250,183,433
35,West Bengal,1,24 Paraganas North,4,Amdanga,Sahapur,0,19,27,0,0,19,27,46
35,West Bengal,1,24 Paraganas North,4,Amdanga,Sar Padihi,0,89,81,0,0,89,81,170
35,West Bengal,1,24 Paraganas North,4,Amdanga,Shashipur,0,155,453,0,0,155,453,608
35,West Bengal,1,24 Paraganas North,4,Amdanga,Shirashini,0,106,113,9,0,106,113,219
35,West Bengal,1,24 Paraganas North,4,Amdanga,Shrirampur,0,169,63,0,0,169,63,232
35,West Bengal,1,24 Paraganas North,4,Amdanga,Sikra,0,129,259,0,0,129,259,388
35,West Bengal,1,24 Paraganas North,4,Amdanga,Sonadanga,0,199,262,0,0,199,262,461
35,West Bengal,1,24 Paraganas North,4,Amdanga,Tababeria,0,169,94,0,0,169,94,263
35,West Bengal,1,24 Paraganas North,4,Amdanga,Tapanpur,0,68,26,0,0,68,26,94
35,West Bengal,1,24 Paraganas North,4,Amdanga,Tarabaria,0,218,70,0,0,218,70,288
35,West Bengal,1,24 Paraganas North,4,Amdanga,Tentulia,0,299,102,0,0,299,102,401
35,West Bengal,1,24 Paraganas North,4,Amdanga,Uludanga,0,288,345,0,0,288,345,633
35,West Bengal,1,24 Paraganas North,4,Amdanga,Urala,0,81,159,0,0,81,159,240
35,West Bengal,1,24 Paraganas North,4,Amdanga,Uttar Durllabhpur,0,69,168,0,0,69,168,237
35,West Bengal,1,24 Paraganas North,13,Baduria,Agapur,0,76,236,0,0,76,236,312
35,West Bengal,1,24 Paraganas North,13,Baduria,Arsula,0,277,1669,0,0,277,1669,1946
35,West Bengal,1,24 Paraganas North,13,Baduria,Atghara,0,1505,1343,0,0,1505,1343,2848
35,West Bengal,1,24 Paraganas North,13,Baduria,Atlia,0,335,771,0,0,335,771,1106
35,West Bengal,1,24 Paraganas North,13,Baduria,Aturia,0,772,1481,0,0,772,1481,2253
35,West Bengal,1,24 Paraganas North,13,Baduria,Bagjola,0,212,462,5,0,212,462,674
35,West Bengal,1,24 Paraganas North,13,Baduria,Bajitpur,0,438,437,0,3,438,440,878
35,West Bengal,1,24 Paraganas North,13,Baduria,Bakra Chandirbaor,0,290,277,0,0,290,277,567
35,West Bengal,1,24 Paraganas North,13,Baduria,Basudebpur,0,146,144,0,0,146,144,290
35,West Bengal,1,24 Paraganas North,13,Baduria,Begampur,0,371,878,0,0,371,878,1249
35,West Bengal,1,24 Paraganas North,13,Baduria,Belgaria,0,935,1537,0,0,935,1537,2472
35,West Bengal,1,24 Paraganas North,13,Baduria,Bena,0,831,1629,0,0,831,1629,2460
35,West Bengal,1,24 Paraganas North,13,Baduria,Bishnupur,0,49,614,0,0,49,614,663
35,West Bengal,1,24 Paraganas North,13,Baduria,Buruj,0,97,478,0,0,97,478,575
35,West Bengal,1,24 Paraganas North,13,Baduria,Chak Khamarpur,0,2,7,0,0,2,7,9
35,West Bengal,1,24 Paraganas North,13,Baduria,Chak Labanga,0,7,15,0,0,7,15,22
35,West Bengal,1,24 Paraganas North,13,Baduria,Chandipur,0,785,508,0,0,785,508,1293
35,West Bengal,1,24 Paraganas North,13,Baduria,Chandpur,0,229,405,0,0,229,405,634
35,West Bengal,1,24 Paraganas North,13,Baduria,Dakshin Chatra (Ct),0,1211,901,0,0,1211,901,2112
35,West Bengal,1,24 Paraganas North,13,Baduria,Dakshin Shibpur,0,37,99,0,0,37,99,136
35,West Bengal,1,24 Paraganas North,13,Baduria,Dakshindiara,0,141,358,0,0,141,358,499
35,West Bengal,1,24 Paraganas North,13,Baduria,Dari Gobindapur,0,131,168,0,0,131,168,299
35,West Bengal,1,24 Paraganas North,13,Baduria,Dauki,0,33,61,0,0,33,61,94
35,West Bengal,1,24 Paraganas North,13,Baduria,Fatullapur,0,2062,2635,0,0,2062,2635,4697
35,West Bengal,1,24 Paraganas North,13,Baduria,Gandharbbapur,0,390,389,0,0,390,389,779
35,West Bengal,1,24 Paraganas North,13,Baduria,Ghoragachha,0,692,253,0,0,692,253,945
35,West Bengal,1,24 Paraganas North,13,Baduria,Ghoshpur,0,599,759,0,0,599,759,1358
35,West Bengal,1,24 Paraganas North,13,Baduria,Gokna,0,357,663,0,0,357,663,1020
35,West Bengal,1,24 Paraganas North,13,Baduria,Gurudaha,0,334,497,0,0,334,497,831
35,West Bengal,1,24 Paraganas North,13,Baduria,Haidarpur,0,527,1336,0,0,527,1336,1863
35,West Bengal,1,24 Paraganas North,13,Baduria,Hugle,0,399,979,0,0,399,979,1378
35,West Bengal,1,24 Paraganas North,13,Baduria,Ishwarigachha,0,134,153,0,0,134,153,287
35,West Bengal,1,24 Paraganas North,13,Baduria,Jadurhati,0,152,171,0,0,152,171,323
35,West Bengal,1,24 Paraganas North,13,Baduria,Jadurhati Khaspur,0,259,856,0,0,259,856,1115
35,West Bengal,1,24 Paraganas North,13,Baduria,Jagannathpur,0,92,228,0,0,92,228,320
35,West Bengal,1,24 Paraganas North,13,Baduria,Jangalpur,0,997,700,0,0,997,700,1697
35,West Bengal,1,24 Paraganas North,13,Baduria,Jashaikati,0,960,1247,0,0,960,1247,2207
35,West Bengal,1,24 Paraganas North,13,Baduria,Joypur,0,107,132,0,0,107,132,239
35,West Bengal,1,24 Paraganas North,13,Baduria,Kalinga,0,437,862,0,0,437,862,1299
35,West Bengal,1,24 Paraganas North,13,Baduria,Kankrasuti,0,471,1979,0,0,471,1979,2450
35,West Bengal,1,24 Paraganas North,13,Baduria,Kanupur,0,424,556,0,0,424,556,980
35,West Bengal,1,24 Paraganas North,13,Baduria,Katia,0,599,2130,0,0,599,2130,2729
35,West Bengal,1,24 Paraganas North,13,Baduria,Kefayetkati,0,143,602,0,0,143,602,745
35,West Bengal,1,24 Paraganas North,13,Baduria,Keutsa,0,461,804,0,0,461,804,1265
35,West Bengal,1,24 Paraganas North,13,Baduria,Khamarpara,0,203,410,0,0,203,410,613
35,West Bengal,1,24 Paraganas North,13,Baduria,Kirttipur,0,491,1918,0,0,491,1918,2409
35,West Bengal,1,24 Paraganas North,13,Baduria,Kotalber,0,305,276,1,2,305,278,583
35,West Bengal,1,24 Paraganas North,13,Baduria,Kulia,0,318,1597,0,0,318,1597,1915
35,West Bengal,1,24 Paraganas North,13,Baduria,Kusadanga,0,316,375,0,0,316,375,691
35,West Bengal,1,24 Paraganas North,13,Baduria,Labanga,0,340,666,0,0,340,666,1006
35,West Bengal,1,24 Paraganas North,13,Baduria,Magurali,0,477,829,0,0,477,829,1306
35,West Bengal,1,24 Paraganas North,13,Baduria,Magurali Satpai,0,148,540,0,0,148,540,688
35,West Bengal,1,24 Paraganas North,13,Baduria,Magurati Shrirampur,0,258,411,0,0,258,411,669
35,West Bengal,1,24 Paraganas North,13,Baduria,Mahespur,0,127,210,0,0,127,210,337
35,West Bengal,1,24 Paraganas North,13,Baduria,Maleapur,0,617,1257,0,0,617,1257,1874
35,West Bengal,1,24 Paraganas North,13,Baduria,Mamudpur,0,212,445,0,0,212,445,657
35,West Bengal,1,24 Paraganas North,13,Baduria,Mandra,0,71,291,0,0,71,291,362
35,West Bengal,1,24 Paraganas North,13,Baduria,Masia,0,238,600,0,0,238,600,838
35,West Bengal,1,24 Paraganas North,13,Baduria,Media,0,295,915,0,0,295,915,1210
35,West Bengal,1,24 Paraganas North,13,Baduria,Mrijapur Uttar,0,36,71,0,0,36,71,107
35,West Bengal,1,24 Paraganas North,13,Baduria,Nabastia,0,229,1259,0,0,229,1259,1488
35,West Bengal,1,24 Paraganas North,13,Baduria,Narayanpur,0,423,355,0,0,423,355,778
35,West Bengal,1,24 Paraganas North,13,Baduria,Narikelberia,0,131,396,0,0,131,396,527
35,West Bengal,1,24 Paraganas North,13,Baduria,Naturia,0,278,543,0,0,278,543,821
35,West Bengal,1,24 Paraganas North,13,Baduria,Naturia Srirampur,0,133,201,0,0,133,201,334
35,West Bengal,1,24 Paraganas North,13,Baduria,Nowapara,0,172,217,0,0,172,217,389
35,West Bengal,1,24 Paraganas North,13,Baduria,Padmapukur,6,139,168,0,0,145,168,313
35,West Bengal,1,24 Paraganas North,13,Baduria,Palta,0,490,1264,0,0,490,1264,1754
35,West Bengal,1,24 Paraganas North,13,Baduria,Panji,0,92,51,0,0,92,51,143
35,West Bengal,1,24 Paraganas North,13,Baduria,Papila,0,340,372,0,0,340,372,712
35,West Bengal,1,24 Paraganas North,13,Baduria,Paschim Jaynagar,0,353,516,0,0,353,516,869
35,West Bengal,1,24 Paraganas North,13,Baduria,Pingaleswar,0,300,330,0,0,300,330,630
35,West Bengal,1,24 Paraganas North,13,Baduria,Piyara,0,946,1092,6,0,946,1092,2038
35,West Bengal,1,24 Paraganas North,13,Baduria,Punra (P),0,2039,3234,38,0,2039,3234,5273
35,West Bengal,1,24 Paraganas North,13,Baduria,Purba Jaynagar,0,773,1514,0,0,773,1514,2287
35,West Bengal,1,24 Paraganas North,13,Baduria,Raghunathpur,0,362,612,0,0,362,612,974
35,West Bengal,1,24 Paraganas North,13,Baduria,Rajapur,0,479,1372,0,0,479,1372,1851
35,West Bengal,1,24 Paraganas North,13,Baduria,Rajbaria,0,102,216,0,0,102,216,318
35,West Bengal,1,24 Paraganas North,13,Baduria,Ramchandrapur,0,317,876,0,0,317,876,1193
35,West Bengal,1,24 Paraganas North,13,Baduria,Ramchandrapur Khaspur,0,1411,1864,0,0,1411,1864,3275
35,West Bengal,1,24 Paraganas North,13,Baduria,Rasui,0,595,541,0,0,595,541,1136
35,West Bengal,1,24 Paraganas North,13,Baduria,Roypur,0,234,391,0,0,234,391,625
35,West Bengal,1,24 Paraganas North,13,Baduria,Ruey Danga,0,79,435,0,0,79,435,514
35,West Bengal,1,24 Paraganas North,13,Baduria,Safirebad,0,106,160,0,0,106,160,266
35,West Bengal,1,24 Paraganas North,13,Baduria,Saidpur,0,113,355,0,0,113,355,468
35,West Bengal,1,24 Paraganas North,13,Baduria,Salua,0,406,461,0,0,406,461,867
35,West Bengal,1,24 Paraganas North,13,Baduria,Sannya,0,342,465,0,0,342,465,807
35,West Bengal,1,24 Paraganas North,13,Baduria,Sayestanagar,0,744,1221,0,0,744,1221,1965
35,West Bengal,1,24 Paraganas North,13,Baduria,Serpur,0,530,1693,0,0,530,1693,2223
35,West Bengal,1,24 Paraganas North,13,Baduria,Shimla Durgapur,0,1649,4134,0,0,1649,4134,5783
35,West Bengal,1,24 Paraganas North,13,Baduria,Shrikati,0,95,777,0,0,95,777,872
35,West Bengal,1,24 Paraganas North,13,Baduria,Sompur,0,129,245,0,0,129,245,374
35,West Bengal,1,24 Paraganas North,13,Baduria,Tildanga,0,204,1663,0,0,204,1663,1867
35,West Bengal,1,24 Paraganas North,13,Baduria,Umapatipur,0,169,295,0,0,169,295,464
35,West Bengal,1,24 Paraganas North,13,Baduria,Uttar Chatra,0,357,431,10,0,357,431,788
35,West Bengal,1,24 Paraganas North,13,Baduria,Uttar Diara,0,112,146,0,0,112,146,258
35,West Bengal,1,24 Paraganas North,13,Baduria,Uttar Shibpur,0,49,67,0,0,49,67,116
35,West Bengal,1,24 Paraganas North,14,Bagda,Ainshghata,0,349,360,0,0,349,360,709
35,West Bengal,1,24 Paraganas North,14,Bagda,Amdob,0,83,1379,0,0,83,1379,1462
35,West Bengal,1,24 Paraganas North,14,Bagda,Andulpota,0,848,688,0,0,848,688,1536
35,West Bengal,1,24 Paraganas North,14,Bagda,Asharu,0,551,1272,0,0,551,1272,1823
35,West Bengal,1,24 Paraganas North,14,Bagda,Auldanga,0,298,768,0,0,298,768,1066
35,West Bengal,1,24 Paraganas North,14,Bagda,Bagdaha,0,149,243,0,0,149,243,392
35,West Bengal,1,24 Paraganas North,14,Bagda,Bagi,0,111,295,0,0,111,295,406
35,West Bengal,1,24 Paraganas North,14,Bagda,Baikola,0,724,1012,0,0,724,1012,1736
35,West Bengal,1,24 Paraganas North,14,Bagda,Bainchidanga,0,83,86,0,0,83,86,169
35,West Bengal,1,24 Paraganas North,14,Bagda,Baksa,0,120,243,0,0,120,243,363
35,West Bengal,1,24 Paraganas North,14,Bagda,Baneshwarpur,0,172,459,0,0,172,459,631
35,West Bengal,1,24 Paraganas North,14,Bagda,Bansghata,0,413,1464,0,0,413,1464,1877
35,West Bengal,1,24 Paraganas North,14,Bagda,Baranasipur,0,152,221,0,0,152,221,373
35,West Bengal,1,24 Paraganas North,14,Bagda,Bazitpur,0,234,659,0,0,234,659,893
35,West Bengal,1,24 Paraganas North,14,Bagda,Beara,0,4181,1991,8,0,4181,1991,6172
35,West Bengal,1,24 Paraganas North,14,Bagda,Beara Chak,0,203,139,0,0,203,139,342
35,West Bengal,1,24 Paraganas North,14,Bagda,Berbari,0,196,274,0,0,196,274,470
35,West Bengal,1,24 Paraganas North,14,Bagda,Bibirghop,0,201,381,0,0,201,381,582
35,West Bengal,1,24 Paraganas North,14,Bagda,Boyra,0,619,1732,0,0,619,1732,2351
35,West Bengal,1,24 Paraganas North,14,Bagda,Chak Jhitkipota,0,846,87,0,0,846,87,933
35,West Bengal,1,24 Paraganas North,14,Bagda,Chandpur,0,350,911,9,0,350,911,1261
35,West Bengal,1,24 Paraganas North,14,Bagda,Chaparui,0,293,432,0,0,293,432,725
35,West Bengal,1,24 Paraganas North,14,Bagda,Char Mandalbhag,8,4328,1868,0,0,4336,1868,6204
35,West Bengal,1,24 Paraganas North,14,Bagda,Chuadanga,0,180,317,0,0,180,317,497
35,West Bengal,1,24 Paraganas North,14,Bagda,Daharpota,0,358,1161,0,0,358,1161,1519
35,West Bengal,1,24 Paraganas North,14,Bagda,Dhulani,0,446,603,0,0,446,603,1049
35,West Bengal,1,24 Paraganas North,14,Bagda,Diara,0,464,1095,0,0,464,1095,1559
35,West Bengal,1,24 Paraganas North,14,Bagda,Dihihaldaha,0,534,1397,19,0,534,1397,1931
35,West Bengal,1,24 Paraganas North,14,Bagda,Durgapur,0,541,754,0,0,541,754,1295
35,West Bengal,1,24 Paraganas North,14,Bagda,Gangulia,0,1294,506,0,0,1294,506,1800
35,West Bengal,1,24 Paraganas North,14,Bagda,Ghat Patila,0,250,164,0,0,250,164,414
35,West Bengal,1,24 Paraganas North,14,Bagda,Goalbagi,0,320,2702,7,0,320,2702,3022
35,West Bengal,1,24 Paraganas North,14,Bagda,Gobindapur,0,747,1115,0,0,747,1115,1862
35,West Bengal,1,24 Paraganas North,14,Bagda,Godpukuria,0,657,2206,0,6,657,2212,2869
35,West Bengal,1,24 Paraganas North,14,Bagda,Hamkura,0,562,1006,0,0,562,1006,1568
35,West Bengal,1,24 Paraganas North,14,Bagda,Hariharpur,0,283,1204,0,0,283,1204,1487
35,West Bengal,1,24 Paraganas North,14,Bagda,Harinathpur,65,1169,649,16,0,1234,649,1883
35,West Bengal,1,24 Paraganas North,14,Bagda,Helencha,0,1074,517,15,0,1074,517,1591
35,West Bengal,1,24 Paraganas North,14,Bagda,Jagadishpur,0,225,348,0,0,225,348,573
35,West Bengal,1,24 Paraganas North,14,Bagda,Jhaukhali,0,174,494,0,0,174,494,668
35,West Bengal,1,24 Paraganas North,14,Bagda,Jhikra,0,355,725,0,0,355,725,1080
35,West Bengal,1,24 Paraganas North,14,Bagda,Jitpur,0,171,250,0,0,171,250,421
35,West Bengal,1,24 Paraganas North,14,Bagda,Kamlabas,0,502,458,0,0,502,458,960
35,West Bengal,1,24 Paraganas North,14,Bagda,Kapashati,0,410,496,7,0,410,496,906
35,West Bengal,1,24 Paraganas North,14,Bagda,Karanga,2,1291,1022,0,0,1293,1022,2315
35,West Bengal,1,24 Paraganas North,14,Bagda,Kashipur,0,540,827,20,0,540,827,1367
35,West Bengal,1,24 Paraganas North,14,Bagda,Kathalia,0,156,317,2,0,156,317,473
35,West Bengal,1,24 Paraganas North,14,Bagda,Kathalia Chak,0,138,194,10,0,138,194,332
35,West Bengal,1,24 Paraganas North,14,Bagda,Khorda Kulbaria,0,410,967,47,0,410,967,1377
35,West Bengal,1,24 Paraganas North,14,Bagda,Kola,0,699,2275,46,0,699,2275,2974
35,West Bengal,1,24 Paraganas North,14,Bagda,Koniara,2,405,942,0,0,407,942,1349
35,West Bengal,1,24 Paraganas North,14,Bagda,Kujarbagi,0,229,421,16,0,229,421,650
35,West Bengal,1,24 Paraganas North,14,Bagda,Kuladharpur,0,496,903,22,0,496,903,1399
35,West Bengal,1,24 Paraganas North,14,Bagda,Kulanandapur,1,857,1505,0,0,858,1505,2363
35,West Bengal,1,24 Paraganas North,14,Bagda,Kulanandapur Chak,0,34,30,0,0,34,30,64
35,West Bengal,1,24 Paraganas North,14,Bagda,Kulia,0,770,787,0,0,770,787,1557
35,West Bengal,1,24 Paraganas North,14,Bagda,Kumarkhola,0,439,369,0,0,439,369,808
35,West Bengal,1,24 Paraganas North,14,Bagda,Kurulia,0,656,1216,55,0,656,1216,1872
35,West Bengal,1,24 Paraganas North,14,Bagda,Madhupur,0,150,351,0,0,150,351,501
35,West Bengal,1,24 Paraganas North,14,Bagda,Magurakona,0,84,63,0,0,84,63,147
35,West Bengal,1,24 Paraganas North,14,Bagda,Makra,0,166,259,0,0,166,259,425
35,West Bengal,1,24 Paraganas North,14,Bagda,Malidah,0,241,924,0,0,241,924,1165
35,West Bengal,1,24 Paraganas North,14,Bagda,Mamabhagina,0,874,2265,0,0,874,2265,3139
35,West Bengal,1,24 Paraganas North,14,Bagda,Mandabghata,0,394,637,0,0,394,637,1031
35,West Bengal,1,24 Paraganas North,14,Bagda,Mashyampur,1,278,492,0,0,279,492,771
35,West Bengal,1,24 Paraganas North,14,Bagda,Mathabhanga,4,910,839,0,4,914,843,1757
35,West Bengal,1,24 Paraganas North,14,Bagda,Mathura,0,290,429,0,0,290,429,719
35,West Bengal,1,24 Paraganas North,14,Bagda,Mathura Chak,0,53,155,0,0,53,155,208
35,West Bengal,1,24 Paraganas North,14,Bagda,Meherani,0,609,993,0,2,609,995,1604
35,West Bengal,1,24 Paraganas North,14,Bagda,Monoharpur Chak,0,232,274,0,0,232,274,506
35,West Bengal,1,24 Paraganas North,14,Bagda,Mustafapur,0,275,903,0,0,275,903,1178
35,West Bengal,1,24 Paraganas North,14,Bagda,Natabaria,2,228,459,9,0,230,459,689
35,West Bengal,1,24 Paraganas North,14,Bagda,Nawapara,0,130,399,0,0,130,399,529
35,West Bengal,1,24 Paraganas North,14,Bagda,Nrisinghakhola,0,347,723,4,0,347,723,1070
35,West Bengal,1,24 Paraganas North,14,Bagda,Padma Pukuria,0,308,516,0,0,308,516,824
35,West Bengal,1,24 Paraganas North,14,Bagda,Par Krishnachandrapur,0,538,185,0,0,538,185,723
35,West Bengal,1,24 Paraganas North,14,Bagda,Parmadan,6,1233,819,20,0,1239,819,2058
35,West Bengal,1,24 Paraganas North,14,Bagda,Paschim Bhabanipur,2,313,396,0,0,315,396,711
35,West Bengal,1,24 Paraganas North,14,Bagda,Paschim Malipota,0,337,474,22,0,337,474,811
35,West Bengal,1,24 Paraganas North,14,Bagda,Pathuria,0,670,445,0,0,670,445,1115
35,West Bengal,1,24 Paraganas North,14,Bagda,Patkelgachha,0,105,291,0,0,105,291,396
35,West Bengal,1,24 Paraganas North,14,Bagda,Patkelpota,4,330,379,0,0,334,379,713
35,West Bengal,1,24 Paraganas North,14,Bagda,Purba Bhabanipur,20,430,301,0,0,450,301,751
35,West Bengal,1,24 Paraganas North,14,Bagda,Purbba Hunda,0,202,114,0,0,202,114,316
35,West Bengal,1,24 Paraganas North,14,Bagda,Purbba Malipota,0,317,621,5,0,317,621,938
35,West Bengal,1,24 Paraganas North,14,Bagda,Purbba Panchbaria,0,101,228,0,0,101,228,329
35,West Bengal,1,24 Paraganas North,14,Bagda,Purdaha,0,278,571,8,0,278,571,849
35,West Bengal,1,24 Paraganas North,14,Bagda,Pustighata,1,2699,515,3,0,2700,515,3215
35,West Bengal,1,24 Paraganas North,14,Bagda,Raghabpur,0,263,345,0,0,263,345,608
35,West Bengal,1,24 Paraganas North,14,Bagda,Raghudebpur,0,133,363,0,0,133,363,496
35,West Bengal,1,24 Paraganas North,14,Bagda,Rajkol,0,174,376,0,0,174,376,550
35,West Bengal,1,24 Paraganas North,14,Bagda,Ramnagar,0,501,755,0,0,501,755,1256
35,West Bengal,1,24 Paraganas North,14,Bagda,Ranghat,0,580,2489,14,3,580,2492,3072
35,West Bengal,1,24 Paraganas North,14,Bagda,Ranihati,0,238,160,1,0,238,160,398
35,West Bengal,1,24 Paraganas North,14,Bagda,Sagarpur,0,191,480,0,0,191,480,671
35,West Bengal,1,24 Paraganas North,14,Bagda,Salak,0,515,543,0,0,515,543,1058
35,West Bengal,1,24 Paraganas North,14,Bagda,Santosha,6,574,587,0,0,580,587,1167
35,West Bengal,1,24 Paraganas North,14,Bagda,Sindrani,0,2041,1871,31,0,2041,1871,3912
35,West Bengal,1,24 Paraganas North,14,Bagda,Singi,0,218,44,0,0,218,44,262
35,West Bengal,1,24 Paraganas North,14,Bagda,Tankshali,0,207,288,6,0,207,288,495
35,West Bengal,1,24 Paraganas North,14,Bagda,Teghari,0,124,392,0,0,124,392,516
