159255,26,2649,6,2,9,2021,0,5,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159256,26,2655,6,1,9,2021,0,15,9,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159257,26,2655,6,2,9,2021,0,5,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159258,26,2660,6,1,9,2021,0,30,27,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159259,26,2667,6,1,9,2021,0,7,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159260,26,2601,10,1,9,2021,0,50,10,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159261,26,2601,10,2,9,2021,0,35,8,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159262,26,2602,10,1,9,2021,0,25,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159263,26,2606,10,1,9,2021,0,260,109,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159264,26,2607,10,1,9,2021,0,60,15,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159265,26,2631,10,1,9,2021,0,55,13,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159266,26,2631,10,2,9,2021,0,30,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159267,26,2633,10,1,9,2021,0,30,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159268,26,2633,10,2,9,2021,0,20,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159269,26,2641,10,1,9,2021,0,20,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159270,26,2655,10,2,9,2021,0,11,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159271,26,2655,10,2,9,2021,0,20,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159272,26,2602,45,32,9,2021,0,1,1,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159273,16,1604,58,1,9,2021,5,35,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159274,16,1604,58,1,9,2021,3,25,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159275,16,1604,58,1,9,2021,4,30,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159276,16,1604,15,1,9,2021,1,10,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159277,16,1604,57,1,9,2021,3,21,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159278,16,1604,75,1,9,2021,1,25,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159279,16,1604,9,5,9,2021,5,20,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159280,16,1604,29,19,9,2021,2,250,50,15,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159281,16,1604,51,19,9,2021,1,70,19,5,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159282,16,1604,138,19,9,2021,5,400,15,4,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159283,16,1604,30,19,9,2021,1,650,24,7,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159284,16,1604,20,19,9,2021,1,500,12,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159285,16,1605,58,1,9,2021,4,35,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159286,16,1605,58,1,9,2021,5,26,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159287,16,1605,57,1,9,2021,2,15,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159288,16,1605,75,1,9,2021,2,30,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159289,16,1605,15,1,9,2021,1,17,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159290,16,1605,138,19,9,2021,2,350,9,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159291,16,1605,51,19,9,2021,3,550,20,7,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159292,16,1605,30,19,9,2021,2,500,35,8,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159293,16,1605,29,19,9,2021,4,200,50,10,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159294,16,1608,58,1,9,2021,1,40,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159295,16,1601,58,1,9,2021,3,35,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159296,16,1601,51,19,9,2021,2,700,0,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159297,16,1610,58,1,9,2021,2,12,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159298,20,2019,37,7,10,2021,1,1133,64,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159299,20,2026,37,7,10,2021,1,3517,310,14,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159300,20,2019,24,4,10,2021,1,305,40,9,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159301,20,2019,65,3,10,2021,1,56,15,6,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159302,20,2020,8,7,10,2021,1,260,1,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159303,20,2007,37,7,10,2021,1,309,36,5,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159304,5,514,60,3,10,2021,1,285,78,45,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159305,5,514,60,3,10,2021,1,285,77,44,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159306,5,507,60,3,10,2021,1,400,7,0,400,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159307,5,507,60,3,10,2021,1,576,43,7,628,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159308,5,507,60,3,10,2021,1,590,51,5,590,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159309,5,507,60,3,10,2021,1,628,28,7,576,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159310,5,507,60,3,10,2021,1,436,36,6,436,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159311,29,2901,35,1,10,2021,0,0,110,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159312,29,2903,35,1,10,2021,0,0,46,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159313,29,2902,35,1,10,2021,0,0,82,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159314,29,2901,35,2,10,2021,0,0,28,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159315,29,2901,35,4,10,2021,0,0,13,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159316,29,2903,35,4,10,2021,0,0,8,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159317,29,2901,9,1,10,2021,0,0,50,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159318,29,2903,9,1,10,2021,0,0,70,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159319,29,2901,9,2,10,2021,0,0,11,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159320,29,2903,9,2,10,2021,0,0,2,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159321,29,2901,9,4,10,2021,0,0,211,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159322,29,2903,9,4,10,2021,0,0,19,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159323,29,2902,9,4,10,2021,0,0,92,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159324,29,2901,4,1,10,2021,0,0,102,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159325,29,2903,4,1,10,2021,0,0,7,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159326,29,2902,4,1,10,2021,0,0,26,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159327,29,2901,4,2,10,2021,0,0,7,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159328,29,2901,4,4,10,2021,0,0,129,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159329,29,2903,4,4,10,2021,0,0,167,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159330,29,2901,89,1,10,2021,0,0,20,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159331,29,2903,89,1,10,2021,0,0,9,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159332,29,2903,89,2,10,2021,0,0,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159333,29,2901,89,4,10,2021,0,0,11,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
